ID,tbv_m
16147,3.903993
16154,-1.347002
16158,5.517347
16191,5.579741
16196,1.179293
16222,5.488149
16272,1.600509
16284,10.05446
16319,6.56292
16328,5.848456
16338,14.33633
16379,0.8502017
16383,5.460304
16385,1.78857
16387,3.217304
16403,9.418409
16454,1.888374
16460,7.940658
16494,-8.569276
16497,8.335185
16501,0.1033598
16506,4.202096
16515,8.181974
16523,9.075308
16542,-0.1480064
16544,6.054317
16551,9.104084
16565,-4.906176
16577,0.7817741
16582,10.76831
16618,4.994665
16628,7.787873
16640,-0.8308061
16683,5.893963
16713,3.29546
16765,4.176254
16773,5.332473
16784,4.008945
16788,0.7840757
16792,5.954578
16858,3.633395
16922,3.418444
16927,4.3711
16977,-1.521623
16984,5.113259
17002,-1.093768
17060,4.651571
17071,0.5590858
17144,4.323868
17157,6.688592
17174,6.239857
17176,3.593258
17189,6.968587
17194,11.8716
17197,2.588311
17199,9.181976
17210,8.008971
17213,8.399305
17242,3.294601
17267,5.646522
17282,2.267098
17302,5.712217
17358,11.05903
17367,5.703065
17382,6.147208
17413,8.124946
17428,7.846811
17429,5.875729
17445,6.286396
17519,3.272173
17554,8.444555
17563,13.43102
17569,0.8501619
17583,4.383082
17596,13.27474
17607,10.40401
17619,7.388563
17624,8.905083
17675,9.21878
17704,8.712952
17717,10.76105
17746,-0.1094385
17755,7.932088
17771,11.23135
17797,5.473855
17800,4.459175
17805,1.317837
17812,7.29188
17853,3.981195
17917,6.5253
17925,5.232874
17930,2.215057
17948,11.38179
17951,2.45944
17962,2.561433
17964,9.04818
17973,12.14216
17998,3.381407
18022,6.43747
18029,8.261564
18031,2.893843
18067,5.938356
18079,8.204935
18080,6.750448
18104,-2.550208
18196,10.3349
18200,3.310053
18211,6.874308
18218,6.090603
18236,6.729369
18243,4.884197
18269,2.760379
18281,14.04906
18311,4.739706
18322,8.479458
18345,6.725287
18394,6.060389
18406,12.8373
18441,12.31972
18547,5.352595
18577,1.134062
18581,7.001739
18604,7.187137
18616,14.09266
18634,9.951729
18636,5.071098
18642,6.733466
18660,6.68682
18698,6.912168
18708,11.62195
18719,6.148253
18724,5.119945
18725,15.41097
18759,2.753313
18804,5.21435
18843,-0.8091642
18851,3.273766
18863,5.757254
18875,13.27971
18900,12.55969
18920,5.508145
18926,10.26713
18938,1.453234
18995,5.925189
19048,8.013367
19057,2.364884
19076,7.177479
19086,-0.07372275
19128,9.353319
19152,6.335737
19153,2.347483
19186,12.75619
19198,0.2461575
19256,7.260489
19265,7.526568
19267,1.686644
19282,3.354345
19337,9.927058
19342,8.299306
19353,4.51251
19372,11.68569
19392,10.43487
19403,7.137662
19440,4.260615
19493,12.79966
19494,4.793912
19498,10.53218
19506,6.939879
19509,5.399171
19513,6.559664
19544,7.467398
19585,2.913826
19591,9.416834
19596,6.053784
19628,11.37845
19634,5.521898
19657,5.032804
19689,3.212097
19742,13.78775
19750,10.06317
19766,4.492115
19775,4.99238
19784,12.75908
19786,3.600438
19803,7.789928
19806,10.36988
19810,13.77712
19812,3.679142
19817,5.893997
19822,8.160651
19840,2.010081
19878,8.896847
19904,12.29698
19958,7.731856
19968,3.157147
19997,15.0781
20035,-0.2439331
20040,4.967124
20083,6.684839
20097,9.023121
20116,6.987303
20154,14.29444
20180,9.149135
20184,10.62595
20188,4.376054
20190,8.810644
20223,14.8983
20244,3.401691
20261,9.299281
20267,10.54965
20299,4.683954
20305,10.4486
20314,0.01329148
20329,7.499561
20334,9.149752
20336,5.175387
20337,13.75211
20347,17.54726
20360,8.300369
20372,5.030237
20427,3.007255
20447,7.678893
20451,1.671643
20465,3.982712
20502,5.670372
20529,11.98475
20551,8.98038
